qns_id,qns_content,options,language,answer,solution,stream,subject_code,subject_id,class_code,topic,subtopic,question_type,difficulty_level
2595205,"""<div style=\""text-align:justify\"">\u0926\u094b&nbsp;\u091a\u093e\u0932\u0915 \u0938\u092e\u093e\u0928\u094d\u0924\u0930 \u092a\u091f\u0930\u093f\u092f\u093e\u0901 \u090f\u0915 \u0938\u092e\u0930\u0942\u092a \u091a\u0941\u092e\u094d\u092c\u0915\u0940\u092f \u0915\u094d\u0937\u0947\u0924\u094d\u0930&nbsp;B \u092e\u0947\u0902 \u0915\u094d\u0937\u0948\u0924\u093f\u091c&nbsp;\u091f\u0947\u092c\u0932 \u092a\u0930 \u0938\u094d\u0925\u093f\u0930 \u0915\u0940 \u0917\u092f\u0940&nbsp;\u0939\u0948\u0964 \u0926\u094b \u090f\u0915\u091c\u0948\u0938\u0940 \u091b\u0921\u093c\u0947 \u0907\u0928 \u092a\u091f\u0930\u093f\u092f\u094b\u0902 \u0915\u0947 \u0932\u092e\u094d\u092c\u0935\u0924\u094d \u0930\u0916\u0940 \u0939\u0948\u0902 \u0924\u0925\u093e \u092c\u093f\u0928\u093e \u0918\u0930\u094d\u0937\u0923 \u0917\u0924\u093f \u0915\u0930 \u0938\u0915\u0924\u0940 \u0939\u0948\u0964 \u0926\u093e\u0901\u092f\u0940 \u091b\u0921\u093c \u092a\u094d\u0930\u093e\u0930\u092e\u094d\u092d \u092e\u0947\u0902 \u0935\u093f\u0930\u093e\u092e\u093e\u0935\u0938\u094d\u0925\u093e&nbsp;\u092e\u0947\u0902 \u0939\u0948 \u0924\u0925\u093e \u092c\u093e\u0901\u092f\u0940 \u091b\u0921\u093c \u0915\u094b \u0935\u0947\u0917 v<sub>0<\/sub>&nbsp;\u0926\u093f\u092f\u093e \u091c\u093e\u0924\u093e \u0939\u0948 \u0924\u0925\u093e \u092a\u094d\u0930\u0924\u094d\u092f\u0947\u0915 \u091b\u0921\u093c \u0915\u093e \u092a\u094d\u0930\u0924\u093f\u0930\u094b\u0927&nbsp;R \u0939\u0948\u0964 \u0926\u094b\u0928\u094b\u0902 \u091b\u0921\u093c\u094b\u0902 \u0915\u0947 \u0905\u0902\u0924\u093f\u092e \u0935\u0947\u0917&nbsp;<img alt=\""\\frac{{{v_0}}}{n}\"" src=\""1662624152700373063.png\"" \/>&nbsp;\u0939\u094b \u0924\u094b&nbsp;n \u0915\u093e&nbsp;\u092e\u093e\u0928 \u091c\u094d\u091e\u093e\u0924 \u0915\u0940\u091c\u093f\u092f\u0947\u0964<\/div>\n\n<div style=\""text-align:center\""><img src=\""16620336661418477399phprwvOwJimage.png\"" style=\""width:200px\"" \/><\/div>\n""",[],2,2,"""<div style=\""text-align:justify\"">Let rods move with velocity v<sub>1<\/sub>&nbsp;and v<sub>2<\/sub>&nbsp;then momentum conservation<br \/>\nv<sub>1<\/sub>&nbsp;= v<sub>2<\/sub>&nbsp;=&nbsp;<img alt=\""\\frac{{{v_0}}}{2}\"" src=\""166262421828322962.png\"" \/><\/div>\n""",IIT,PH,2,12,EMI/AC,Motional EMF,Integer Type Multiple Digit,EASY
3220818,"""<div>If&nbsp;<img alt=\""\\alpha \u00a0&gt; \\beta \u00a0&gt; 0\"" src=\""1687685686996803365.png\"" \/>&nbsp;are the roots of the equation ax<sup>2<\/sup> + bx + 1 = 0, and&nbsp;<img alt=\""\\mathop {\\lim }\\limits_{x \\to \\frac{1}{\\alpha }} {\\left( {\\frac{{1 - \\cos \\left( {{x^2} + bx + a} \\right)}}{{2{{\\left( {1 - \\alpha x} \\right)}^2}}}} \\right)^{1\/2}}\"" src=\""16880449101221781780.png\"" \/><img alt=\"" = \\frac{1}{k}\\left( {\\frac{1}{\\beta } - \\frac{1}{\\alpha }} \\right),\"" src=\""16880378821691098737.png\"" \/>&nbsp;then k is equal to<\/div>\n""","[""<div style=\""text-align:justify\""><img alt=\""\\beta \"" src=\""1687685791653413697.png\"" \/><\/div>\n"",""<div style=\""text-align:justify\""><img alt=\""2\\alpha \"" src=\""16876858131594348901.png\"" \/><\/div>\n"",""<div style=\""text-align:justify\""><img alt=\""2\\beta \"" src=\""16876858021177248047.png\"" \/><\/div>\n"",""<div style=\""text-align:justify\""><img alt=\""\\alpha \"" src=\""1687685822340370800.png\"" \/><\/div>\n""]",1,[1],"""<div style=\""text-align:justify\""><img src=\""16881084231942889372phpFVi0ZJimage.png\"" style=\""height:507px; width:455px\"" \/><\/div>\n""",JEE MAIN,MT,3,12,Limits,Miscellaneous/Mixed,Single Correct,EASY
3130643,"""<div style=\""text-align:justify\"">A ball of mass 9 kg is moving with velocity 10 m\/s. Then its momentum (mv) in ancient system will be :-<\/div>\n""","[""<div style=\""text-align:justify\"">1.2 &times; 10<sup>6<\/sup> ser gaj<sup>&ndash;1<\/sup> kaal<\/div>\n"",""<div style=\""text-align:justify\""><img alt=\""\\frac{{{{10}^{ - 6}}}}{{1.2}}\"" src=\""1685609621779474316.png\"" \/>&nbsp;ser gaj kaal<sup>&ndash;1<\/sup><\/div>\n"",""<div style=\""text-align:justify\"">1.2 &times; 10<sup>6<\/sup> ser gaj kaal<sup>&ndash;1<\/sup><\/div>\n"",""<div style=\""text-align:justify\"">120 ser gaj kaal<sup>&ndash;1<\/sup><\/div>\n""]",1,[2],"""<div style=\""text-align:justify\""><img class=\""\"" src=\""16856096621540033633phpw2DkPximage.png\"" style=\""width:200px\"" \/><\/div>\n\n\n""",IIT,PH,2,11,Unit and Dimension,Miscellaneous,Comprehension : Single Correct,MEDIUM
2019147,"""<div style=\""text-align:justify\"">How many of the following statements is\/are correct?<br \/>\n(i) Fe<sub>3<\/sub>O<sub>4<\/sub> is mixed oxide of FeO and Fe<sub>2<\/sub>O<sub>3<\/sub>.<br \/>\n(ii) Acidic potassium permanganate is used in organic chemistry under the name Baeyer&rsquo;s reagent.<br \/>\n(iii) Pig iron has the maximum percentage of carbon.<br \/>\n(iv) No rusting takes place in absence of moisture.<br \/>\n(v) Silver is found in nature both in native and combined state.<br \/>\n(vi) Copper dissolves in hydrochloric acid.<\/div>\n""",[],1,4,"""""",IIT,IC,4,12,f-block,f-block,Integer Decimal,TOUGH
2719470,"""<div style=\""text-align:justify\"">If &alpha; is the positive root of the equation,&nbsp;p(x) = x<sup>2<\/sup> &ndash; x &ndash; 2 = 0, then <img alt=\""\\mathop {\\lim }\\limits_{x \\to {\\alpha ^ + }} \\frac{{\\sqrt {1 - \\cos \\left( {p(x)} \\right)} }}{{x + \\alpha \u00a0- 4}}\"" src=\""16685057541171961140.png\"" \/>&nbsp;is equal to<\/div>\n""","[""<div style=\""text-align:justify\""><img alt=\""\\frac{3}{{\\sqrt 2 }}\"" src=\""1668505760231221342.png\"" \/><\/div>\n"",""<div style=\""text-align:justify\""><img alt=\""\\frac{3}{2}\"" src=\""1668505765198688599.png\"" \/><\/div>\n"",""<div style=\""text-align:justify\""><img alt=\""\\frac{1}{{\\sqrt 2 }}\"" src=\""1668505769497710515.png\"" \/><\/div>\n"",""<div style=\""text-align:justify\""><img alt=\""\\frac{1}{2}\"" src=\""16685057741752088279.png\"" \/><\/div>\n""]",1,[0],"""<div style=\""text-align:justify\"">x<sup>2<\/sup> &ndash; x &ndash; 2 = 0<br \/>\nroots are 2 &amp; &ndash;1<br \/>\n&rArr;&nbsp;<img alt=\""\\mathop {\\lim }\\limits_{x \\to {2^ + }} \\frac{{\\sqrt {1-\\cos ({x^2}-x-2)} }}{{(x-2)}}\"" src=\""16685058062095175636.png\"" \/><br \/>\n=&nbsp;<img alt=\""\\mathop {\\lim }\\limits_{x \\to {2^ + }} \\frac{{\\sqrt {2{{\\sin }^2}\\frac{{({x^2}-x-2)}}{2}} }}{{(x-2)}}\"" src=\""16685058141317285596.png\"" \/><br \/>\n=&nbsp;<img alt=\""\\mathop {\\lim }\\limits_{x \\to {2^ + }} \\frac{{\\sqrt 2 \\sin \\left( {\\frac{{\\left( {x - 2} \\right)\\left( {x + 1} \\right)}}{2}} \\right)}}{{(x-2)}}\"" src=\""16685058211145839530.png\"" \/><br \/>\n=&nbsp;<img alt=\""\\frac{3}{{\\sqrt 2 }}\"" src=\""1668505826798527441.png\"" \/><\/div>\n""",IIT,MT,3,12,Limits,Standard Limits (All types),Single Correct,EASY
1060599,"""<div style=\""text-align:justify\"">If ||x&ndash;1|&ndash;2|=5 then find sum of all possible values of x.<\/div>\n""",[],1,2,"""""",JEE MAIN,MT,3,11,Basic maths,Miscellaneous/Mixed,Integer Type Single Digit,EASY
2236220,"""<div style=\""text-align:justify\"">\u092a\u0943\u0925\u094d\u0935\u0940 \u0915\u0940 \u0938\u0924\u0939 \u092a\u0930 \u090f\u0915 \u0918\u0928\u0940\u092f \u0920\u094b\u0938 \u090f\u0932\u0941\u092e\u093f\u0928\u093f\u092f\u092e (\u0906\u092f\u0924\u0928 \u092a\u094d\u0930\u0924\u094d\u092f\u093e\u0938\u094d\u0925\u0924\u093e \u0917\u0941\u0923\u093e\u0902\u0915 = &minus;V<img alt=\""\\frac{{dP}}{{dV}}\"" src=\""16450179811325213869.png\"" \/>&nbsp;= 70 GPa) \u0915\u0947 \u090f\u0915 \u0917\u0941\u091f\u0915\u0947 \u0915\u0940 \u092d\u0941\u091c\u093e \u0915\u0940 \u0932\u092e\u094d\u092c\u093e\u0908 1m \u0939\u0948\u0964 \u0907\u0938\u0947 5 km \u0917\u0939\u0930\u0947 \u092e\u0939\u093e\u0938\u093e\u0917\u0930 \u0915\u0940 \u0924\u0932\u0940 \u092a\u0930 \u0930\u0916\u093e \u091c\u093e\u0924\u093e \u0939\u0948\u0964 \u091c\u0932 \u0915\u093e \u0914\u0938\u0924 \u0918\u0928\u0924\u094d\u0935 \u0924\u0925\u093e \u0917\u0941\u0930\u0942\u0924\u094d\u0935\u0940\u092f \u0924\u094d\u0935\u0930\u0923 \u0915\u094d\u0930\u092e\u0936\u0903&nbsp;10<sup>3<\/sup> kg m<sup>&ndash;3<\/sup> \u0924\u0925\u093e 10 ms<sup>&ndash;2<\/sup> \u0932\u0947\u0928\u0947 \u092a\u0930, \u0917\u0941\u091f\u0915\u0947 \u0915\u0940 \u092d\u0941\u091c\u093e \u0915\u0940 \u0932\u092e\u094d\u092c\u093e\u0908 \u092e\u0947\u0902 \u092a\u0930\u093f\u0935\u0930\u094d\u0924\u0928 (mm \u092e\u0947\u0902) __________ \u0939\u0948\u0964<\/div>\n""",[],2,0.23-0.25,"""<div style=\""text-align:justify\""><img alt=\""\\frac{{dV}}{V} = \\frac{{3da}}{a}\"" src=\""16450179991135939567.png\"" \/><br \/>\n<img alt=\""B = \u00a0- V\\frac{{dP}}{{dV}} = \\frac{{ - V(\\rho gh)}}{{dV}} = \\frac{{ - \\rho gh}}{{3da}}a\"" src=\""1645018003329459028.png\"" \/><br \/>\n<img alt=\""70 \\times {10^9} = \\frac{{1 \\times 5000 \\times {{10}^3} \\times 10 \\times 1}}{{3 \\times da}}\"" src=\""1645018007324544506.png\"" \/><br \/>\n<img alt=\""da = \\Delta a = \\frac{5}{{21}} \\times {10^{ - 2}}m = 2.38mm\"" src=\""16450180122117649854.png\"" \/><\/div>\n""",IIT,PH,2,12,Elasticity,Miscellaneous,Integer Decimal,MEDIUM
2493260,"""<div style=\""text-align:justify\"">If f: R &rarr; R be a differentiable function, then which of the following cannot be graph of f&prime;(x)<\/div>\n""","[""<div style=\""text-align:justify\""><img src=\""1656411912246261446phpBXwNjTimage.png\"" style=\""height:100px; width:150px\"" \/><\/div>\n"",""<div style=\""text-align:justify\""><img src=\""16564121271683412391phplGF6D1image.png\"" style=\""height:92px; width:160px\"" \/><\/div>\n"",""<div style=\""text-align:justify\""><img src=\""16564123581833334309phpN8I2vqimage.png\"" style=\""height:128px; width:150px\"" \/><\/div>\n"",""<div style=\""text-align:justify\"">None of these<\/div>\n""]",1,[1],"""<div style=\""text-align:justify\"">If f(x) is differentiable, then f&prime;(x) should have a unique value at that point<\/div>\n""",IIT,MT,3,12,Differentiation,Miscellaneous/Mixed,Single Correct,TOUGH
1551662,"""<div style=\""text-align:justify\"">Let z = x + iy be a complex number. If lines <img alt=\""\\left| z \\right| = \\left| {z - 4} \\right|\"" src=\""1616477724763798656.png\"" \/>&nbsp;and <img alt=\""\\left( {2 + i} \\right)z + \\left( {i - 2} \\right)\\bar z - 4i = 0\"" src=\""161647773013234328.png\"" \/>&nbsp;be normals to a circle &#39;C&#39; where circle &#39;C&#39; is orthogonal to circle x<sup>2<\/sup> + y<sup>2<\/sup> = 1 then radius of &#39;C&#39; is<\/div>\n""","[""<img alt=\""\\sqrt 2 \"" src=\""16164777411407723883.png\"" \/>"",""<img alt=\""\\sqrt 3 \"" src=\""16164777451602738036.png\"" \/>"",""1"",""2""]",1,[1],"""<div style=\""text-align:justify\"">|z| = |z &ndash; 4| &rArr; x = 2&nbsp; &nbsp; &nbsp; ...(1)&nbsp;<br \/>\n<img alt=\""(2 + i)z + (i - 2)\\bar z - 4i = 0\"" src=\""1616823889711038702.png\"" \/><br \/>\n&rArr; x + 2y = 2 &nbsp;&nbsp; &nbsp;&nbsp;&nbsp; &nbsp;&nbsp;&nbsp; &nbsp;...(2)<br \/>\nby (1) &amp; (2)&nbsp;<br \/>\n(x = 2, y = 0)&nbsp;<br \/>\nLet centre of circle &#39;C&#39; i.e. (2, 0) and radius &#39;R&#39; is equal to (x &ndash; 2)<sup>2<\/sup> + y<sup>2<\/sup> = R<sup>2<\/sup><br \/>\nSo by condition of orthogonal with x<sup>2<\/sup> + y<sup>2<\/sup> = 1&nbsp;<br \/>\n&there4;&nbsp;<img alt=\""R = \\sqrt 3 \"" src=\""16168239341711990854.png\"" \/>&nbsp;<\/div>\n""",IIT,MT,3,13,Complex Number,Geometric Application,Single Correct,MEDIUM
2493904,"""<div style=\""text-align:justify\"">\u092b\u0932\u0928 f(x) = <img alt=\""\\frac{1}{{1 - {e^{ - \\,\\,\\frac{{x - 1}}{{x - 2}}}}}}\"" src=\""16348957642090903080.png\"" \/> \u0915\u093f\u0924\u0928\u0947 \u092c\u093f\u0928\u094d\u0926\u0941\u0913\u0902 \u092a\u0930 \u0905\u0938\u0902\u0924\u0924\u094d&nbsp;\u0939\u0948<\/div>\n""",[],2,2,"""<div style=\""text-align:justify\"">f(x) is discontinuous when x &ndash; 2 = 0 also<br \/>\nwhen <img alt=\""1 - {e^{ - \\,\\,\\frac{{x - 1}}{{x - 2}}}}\"" src=\""1634895645868462978.png\"" \/>&nbsp;= 0<br \/>\n&rArr; x = 2 and <img alt=\""{e^{ - \\,\\,\\frac{{x - 1}}{{x - 2}}}}\"" src=\""1634895666852036364.png\"" \/>&nbsp;= 1<br \/>\n&rArr; x = 2 and <img alt=\""\\frac{{x - 1}}{{x - 2}}\"" src=\""163489568945369387.png\"" \/>&nbsp;= 0<br \/>\n&rArr; x = 2 &amp; x = 1.<\/div>\n""",JEE MAIN,MT,3,13,Continuity - Differentiability,Continuity- Miscellaneous,Integer Type Multiple Digit,MEDIUM
1784176,"""A car has the velocity versus time curve shown. Which of the following statements regarding its motion is INCORRECT ?\n<div style=\""text-align:center\""><img src=\""16269460491454577356phprAD49zimage.png\"" style=\""width:150px\"" \/><\/div>\n""","[""The car is moving fastest at 2.0 s."",""The car is speeding up from t = 0 to&nbsp;t = 2.0 s."",""The car has negative acceleration at&nbsp;t = 4.5 s."",""The car has no acceleration at the instant t = 2 s.""]",1,[2],"""""",JEE MAIN,PH,2,11,Kinematics,1-D,Single Correct,EASY
3451085,"""<div style=\""text-align:justify\"">An inductance coil has a reactance of 100 &Omega;. When an AC signal of frequency 1000 Hz is applied to the coil, the applied voltage leads the current by 45&deg;. The self-inductance of the coil is :<\/div>\n\n<div style=\""text-align:right\""><strong>[JEE(Main) 2020, Online]<\/strong><\/div>\n""","[""<div style=\""text-align:justify\"">1.1 &times; 10<sup>&ndash;2<\/sup> H<\/div>\n"",""<div style=\""text-align:justify\"">1.1 &times; 10<sup>&ndash;1<\/sup> H<\/div>\n"",""<div style=\""text-align:justify\"">5.5 &times; 10<sup>&ndash;5<\/sup> H<\/div>\n"",""<div style=\""text-align:justify\"">6.7 &times; 10<sup>&ndash;7<\/sup> H<\/div>\n""]",1,[0],"""<div style=\""text-align:justify\"">\n<p><img src=\""1692441684528121679php0BWk58image.png\"" style=\""height:40.9896px; width:68.9931px\"" \/><br \/>\n&bull; Reactance of inductance coil<br \/>\n= &nbsp;<img alt=\""\\sqrt {{R^2} + x_L^2} \u00a0= 100\"" src=\""1692441707106118459.png\"" \/>&nbsp; .....(i)<br \/>\n&bull; f = 1000 Hz of applied AC signal<br \/>\n&bull; Voltage leads current by 45&deg;<br \/>\nie <img src=\""1692441756216770484phpPPoSelimage.png\"" style=\""height:110.99px; width:118.993px\"" \/>tan45&deg; =&nbsp;<img alt=\""\\frac{{i{X_L}}}{{iR}} = \\frac{{\\omega L}}{R}\"" src=\""1692441775782557550.png\"" \/><br \/>\nie R = X<sub>L<\/sub> = &omega;L<br \/>\nPutting in eqn (i) :&nbsp;<img alt=\""\\sqrt {X_L^2 + X_L^2} \u00a0= 100\"" src=\""1692441803660844733.png\"" \/><br \/>\n<img alt=\""\\sqrt 2 {X_L} = 100 \\Rightarrow {X_L} = 50\\sqrt 2 \"" src=\""16924418161287682837.png\"" \/><br \/>\nie &omega;L =&nbsp;<img alt=\""50\\sqrt 2 \"" src=\""16924418332026152737.png\"" \/><br \/>\n<img alt=\""L = \\frac{{50\\sqrt 2 }}{\\omega } = \\frac{{50\\sqrt 2 }}{{2\\pi f}} = \\frac{{25\\sqrt 2 }}{{\\pi \u00a0\\times 1000}}\\;\\;\\;H\"" src=\""1692441851132416540.png\"" \/><br \/>\n= 1.125 &times; 10<sup>&ndash;2<\/sup> H<\/p>\n<\/div>\n""",JEE MAIN,PH,2,12,EMI/AC,AC,Single Correct,MEDIUM
2769066,"""<div style=\""text-align:justify\"">Let f : R &rarr; R be a continuous function. Then&nbsp;<img alt=\""\\mathop {\\lim }\\limits_{x \\to \\frac{\\pi }{4}} \\frac{{\\frac{\\pi }{4}\\int\\limits_2^{{{\\sec }^2}x} {f(x)\\,dx} }}{{{x^2} - \\frac{{{\\pi ^2}}}{{16}}}}\"" src=\""16712733711164367197.png\"" \/>&nbsp;is equal to :<\/div>\n""","[""<div style=\""text-align:justify\"">f (2)<\/div>\n"",""<div style=\""text-align:justify\"">2f (2)<\/div>\n"",""<div style=\""text-align:justify\"">2f&nbsp;<img src=\""1670654033500527332phpyHK1Fcimage.png\"" style=\""height:26px; width:40px\"" \/><\/div>\n"",""<div style=\""text-align:justify\"">4 f (2)<\/div>\n""]",1,[1],"""<div style=\""text-align:justify\""><img src=\""1670653608767837908phpf21m4timage.png\"" style=\""height:113px; width:145px\"" \/><br \/>\n<img alt=\""\\mathop {\\lim }\\limits_{x \\to \\frac{\\pi }{4}} \\frac{\\pi }{4}.\\frac{{\\left[ {f\\left( {{{\\sec }^2}x} \\right).2\\sec x.\\sec x\\tan x} \\right]}}{{2x}}\"" src=\""16706537222112535307.png\"" \/><br \/>\n<img src=\""16706537302040278762phpaiGhrQimage.png\"" style=\""height:54px; width:170px\"" \/><br \/>\n&rArr; 2f(2)<\/div>\n""",JEE MAIN,MT,3,12,Limits,Miscellaneous/Mixed,Single Correct,MEDIUM
1121919,"""Find out correct statement about I and II reaction (for substitution product)""","[""Rate of formation of <img src=\""1596282398437698306phpiExkbOimage.png\"" style=\""width:200px\"" \/>&nbsp;is almost same."",""Rate of formation of <img src=\""15962822451653236969php3HycaGimage.png\"" style=\""height:35px; width:76px\"" \/>&nbsp;is geater than <img src=\""1596282291788457701phpnLNJVRimage.png\"" style=\""height:35px; width:76px\"" \/>&nbsp;formation."",""Rate of formation of <img src=\""15962822851893658429php9lur7Zimage.png\"" style=\""height:40px; width:86px\"" \/>&nbsp;is very much greater than formation of <img src=\""15962824812050960754phpBYH5IZimage.png\"" style=\""height:39px; width:99px\"" \/>."",""We can not predict which will form faster.""]",1,[0],"""""",IIT,OC,6,12,Halogen Derivative,Substitution vs elimination,Comprehension : Single Correct,EASY
2281449,"""<div style=\""text-align:justify\"">Fountains usually seen in gardens are generated by a wide pipe with an enclosure at one end having many small holes. Consider one such fountain which is produced by a pipe of internal diameter 2 cm in which water flows at a rate 3 ms<sup>&ndash;1<\/sup>. The enclosure has 100 holes each of diameter 0.05 cm. The velocity of water (in ms<sup>&ndash;1<\/sup>) coming out of the holes is :-<\/div>\n""",[],1,48,"""""",IIT,PH,2,11,Fluid,Bernoulli's theorem,Integer Type Multiple Digit,EASY
505600,"""<div>The diagram shows the vertical plane containing the path of a particle which is projected from a point O on an inclined plane<\/div>\n\n<div><img alt=\""Image not present\"" src=\""ported_image011921669323.png\"" style=\""vertical-align:middle\"" \/><\/div>\n""","[""If the range on the plane is maximum then <img alt=\""Image not present\"" src=\""ported_image005138426994.png\"" style=\""vertical-align:middle\"" \/>"",""If T is the time of flight, the particle is at its greatest height above the plane after an interval <img alt=\""Image not present\"" src=\""ported_image0071136864956.png\"" style=\""vertical-align:middle\"" \/>"",""The maximum range is <img alt=\""Image not present\"" src=\""ported_image00930485614.png\"" style=\""vertical-align:middle\"" \/> [sec<sup>2<\/sup>&alpha; &ndash; tan &alpha; sec &alpha;]"",""None of these""]",1,"[[""true"",""true"",""true"",""false""]]","""<img src=\""1617606389805376742phpE50PyQimage.png\"" style=\""height:81px; width:155px\"" \/><br \/>\nRange an incline plane<br \/>\n<img alt=\""R = \\frac{{{u^2}[Sin(2\\beta \u00a0- \\alpha ) - \\sin \\alpha ]}}{{g{{\\cos }^2}\\alpha }}\"" src=\""16176064271205289246.png\"" \/>&nbsp;<br \/>\nFor R to be maximum sin(2&beta; &ndash; &alpha;) must be maximum.<br \/>\nHence &nbsp;<img alt=\""2\\beta \u00a0- \\alpha \u00a0= \\frac{\\pi }{2}\"" src=\""16176063302078102961.png\"" \/><br \/>\n<img alt=\""2\\beta \u00a0= \\alpha \u00a0+ \\frac{\\pi }{2}\"" src=\""1617606339501801515.png\"" \/><br \/>\n<img alt=\""\\beta \u00a0= \\frac{\\alpha }{2} + \\frac{\\pi }{4}\"" src=\""16176063451009304568.png\"" \/>&nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;&nbsp;<br \/>\nmaximum range =&nbsp;<img alt=\""\\frac{{{u^2}}}{g}\\left[ {\\frac{{1 - \\sin \\alpha }}{{{{\\cos }^2}\\alpha }}} \\right] = \\frac{{{u^2}}}{g}[{\\sec ^2}\\alpha \u00a0- \\tan \\alpha \\sec \\alpha ]\"" src=\""1617606353835656413.png\"" \/>""",IIT,PH,2,13,Kinematics,2-D & 3D,Multiple Partial Correct,MEDIUM
3049273,"""<div style=\""text-align:justify\"">The equilibrium <img alt=\""CaC{O_3} \\rightleftharpoons CaO\\left( s \\right) + CaO\\left( s \\right) + C{O_2}\\left( g \\right)\"" src=\""1683613392992370661.png\"" \/>&nbsp;is established in a closed rigid container. The mass of CaCO<sub>3<\/sub> and CaO is very less at equilibrium condition. In such condition the total volume of CO<sub>2<\/sub> gas is 10 lit. Assume that a very-very large piece of CaCO<sub>3<\/sub>(s) is added in container at constant temperature. Choose the correct option.<\/div>\n""","[""<div style=\""text-align:justify\"">Equilibrium state remains unchanged<\/div>\n"",""<div style=\""text-align:justify\"">Reaction proceed in forward direction<\/div>\n"",""<div style=\""text-align:justify\"">Reaction proceed in backward direction<\/div>\n"",""<div style=\""text-align:justify\"">Equilibrium constant will have a new value<\/div>\n""]",1,[2],"""<div style=\""text-align:justify\"">On the addition of large piece of CaCO<sub>3<\/sub> (large volume of CaCO<sub>3<\/sub>) decreases the free volume available for the CO<sub>2<\/sub> gas, so partial pressure of CO<sub>2<\/sub> increases and reaction proceeds in backward direction.<\/div>\n""",JEE MAIN,PC,5,11,Chemical Equilibrium,Le-Chatelier's Principle,Single Correct,TOUGH
2228968,"""<div style=\""text-align:justify\"">For a reaction 2A + B <img alt=\"" \\to \"" src=\""1644658926750445442.png\"" \/>&nbsp;product, rate law is :<br \/>\n&nbsp; &nbsp; &nbsp; &nbsp;&nbsp;<img alt=\"" - \\frac{{d[A]}}{{dt}} = k[A]\"" src=\""16446589641649028502.png\"" \/><br \/>\nAt a time when <img alt=\""t = \\frac{1}{k}\"" src=\""1644658986849611921.png\"" \/>, concentration of the reactant is : (C<sub>0<\/sub> = initial concentration)<\/div>\n""","[""<div style=\""text-align:justify\""><img alt=\""\\frac{{{C_0}}}{e}\"" src=\""1644659044279714200.png\"" \/><\/div>\n"",""<div style=\""text-align:justify\""><img alt=\""{C_0}e\"" src=\""16446590521429102936.png\"" \/><\/div>\n"",""<div style=\""text-align:justify\""><img alt=\""\\frac{{{C_0}}}{{{e^2}}}\"" src=\""16446590551531709580.png\"" \/><\/div>\n"",""<div style=\""text-align:justify\""><img alt=\""\\frac{1}{{{C_0}}}\"" src=\""16446590582045330342.png\"" \/><\/div>\n""]",1,[0],"""""",IIT,PC,5,13,Chemical Kinetics,First Order Reactions,Single Correct,EASY
4281231,"""<img src=\""1707220624878222534phppVzJxoimage.png\"" style=\""height:52.0312px; width:245.996px\"" \/>&nbsp;= ________.""","[""<div style=\""text-align:justify\""><img src=\""1707220640768914312phpRmlRCtimage.png\"" style=\""width:20px\"" \/><\/div>\n"",""<div style=\""text-align:justify\""><img src=\""1707220644488349844phppzdDN6image.png\"" style=\""width:18px\"" \/><\/div>\n"",""<div style=\""text-align:justify\"">0<\/div>\n"",""<div style=\""text-align:justify\""><img src=\""1707220659917944494phpPzfTqvimage.png\"" style=\""width:30px\"" \/><\/div>\n""]",3,[2],"""""",JEE MAIN,MT,3,12,Inverse Trigonometric Function,"General (General, Domain, Range & Graph)",Single Correct,TOUGH
